Time,Time Code,Country Name,Country Code,"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT],"Population, total [SP.POP.TOTL]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],Ease of doing business score (0 = lowest performance to 100 = best performance) [IC.BUS.DFRN.XQ],"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Lower secondary completion rate, total (% of relevant age group) [SE.SEC.CMPT.LO.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
2012,YR2012,North Macedonia,MKD,13727.8065993854,9050.00019073486,2061044,..,100,..,..,97.5999984741211,..,57.125
2012,YR2012,Norway,NOR,61990.6923569269,38490.0016784668,5018573,..,100,..,..,..,100.489562988281,79.874
2012,YR2012,Poland,POL,25258.5933172132,303350.006103516,38063164,..,100,..,98.7421875,..,..,60.654
2012,YR2012,Portugal,PRT,30156.7015822628,48220.0012207031,10514844,15.2353897094727,100,..,88.4950714111328,..,..,61.763
2012,YR2012,Romania,ROU,21953.2303312849,81849.9984741211,20058035,..,100,..,98.5394821166992,..,86.8611831665039,53.974
2012,YR2012,Russian Federation,RUS,25933.29296875,1675760.00976563,143201721,..,100,..,..,..,86.6355209350586,73.791
2012,YR2012,San Marino,SMR,57854.3183289934,..,33132,..,100,..,..,..,..,96.171
2012,YR2012,Serbia,SRB,14894.2237919781,45790.0009155273,7199077,..,100,..,..,..,102.665901184082,55.356
2012,YR2012,Slovak Republic,SVK,26511.2699367746,32349.9984741211,5407579,..,100,..,99.7424392700195,..,85.4747161865234,54.28
2012,YR2012,Slovenia,SVN,32613.4905292711,15119.9998855591,2057159,..,100,..,99.705078125,..,96.2295227050781,53.108
2012,YR2012,Spain,ESP,35749.5127897115,269269.989013672,46773055,..,100,..,89.1230926513672,97.8945388793945,..,78.902
2012,YR2012,Sweden,SWE,48300.8425001578,42139.9993896484,9519374,..,100,..,100,..,94.7646789550781,85.62
2012,YR2012,Switzerland,CHE,66661.4927508349,42520.0004577637,7996861,..,100,..,100,..,96.1746292114258,73.653
2012,YR2012,Tajikistan,TJK,2610.16659368493,3019.99998092651,7956382,..,99.0999984741211,..,..,..,86.4279174804688,26.545
2012,YR2012,Turkiye,TUR,22422.5364498002,328880.004882813,75277439,..,100,..,86.9569625854492,94.9197463989258,95.3212280273438,71.974
2012,YR2012,Turkmenistan,TKM,10233.4001874194,69010.0021362305,5458682,..,99.8958358764648,..,..,..,..,49.175
2012,YR2012,Ukraine,UKR,12985.0869140625,277109.985351563,45593342,..,99.8674926757813,..,..,99.9743499755859,100.310958862305,68.782
2012,YR2012,United Kingdom,GBR,42705.1483005634,467779.998779297,63700215,..,100,..,99.8083190917969,..,..,81.837
2012,YR2012,Uzbekistan,UZB,5472.83350710029,113139.999389648,29774500,..,99.9898223876953,..,..,..,94.2400817871094,51.05
1996,YR1996,Europe & Central Asia (excluding high income),ECA,10038.8103967427,2659664.32117134,369661127,..,99.9215509788808,..,..,96.2056427001953,83.3932037353516,64.1724940754029
1996,YR1996,Albania,ALB,4908.94841394376,1940,3168033,..,100,..,..,..,89.9776229858398,39.473
1996,YR1996,Andorra,AND,..,450,64147,..,100,..,..,..,..,93.425
1996,YR1996,Armenia,ARM,3105.95278074442,2580,3298898,..,..,..,..,..,..,65.781
1996,YR1996,Austria,AUT,41319.3749974645,64900,7959017,..,100,..,..,..,..,61.32
1996,YR1996,Azerbaijan,AZE,2985.3371754857,27190,7763000,..,..,..,..,..,87.962272644043,51.896
1996,YR1996,Belarus,BLR,5988.03970960276,58650,10159569,..,100,..,..,..,93.6109619140625,68.308
1996,YR1996,Belgium,BEL,38208.7186734905,119450,10156637,..,100,..,..,..,..,96.851
1996,YR1996,Bosnia and Herzegovina,BIH,3801.91488391335,4190,3907751,..,100,..,..,..,..,41.13
1996,YR1996,Bulgaria,BGR,12016.6634946614,55300,8362826,..,100,..,..,..,90.0067672729492,68.007
1996,YR1996,Channel Islands,CHI,..,..,142898,..,100,..,..,..,..,30.4
1996,YR1996,Croatia,HRV,16234.405553222,15260,4557097,..,100,..,..,..,85.9299621582031,52.509
1996,YR1996,Cyprus,CYP,28530.576171875,6210,880058,..,100,..,..,..,91.6856536865234,68.161
1996,YR1996,Czechia,CZE,23756.9783859253,126740,10315241,..,100,..,..,..,101.645378112793,74.513
1996,YR1996,Denmark,DNK,44013.3855851544,73340,5263074,..,100,..,..,..,..,85.006
1996,YR1996,Estonia,EST,13558.5685292989,17200,1415594,..,100,..,..,..,94.6106872558594,70.111
1996,YR1996,Faroe Islands,FRO,..,..,44138,..,100,..,..,..,..,34.822
1996,YR1996,Finland,FIN,32548.0151553704,62570,5124573,..,100,..,..,..,..,81.223
1996,YR1996,France,FRA,35546.5832844174,367900,59756533,..,100,..,..,..,85.1978912353516,75.082
1996,YR1996,Georgia,GEO,3740.48545328952,6360,4491699,..,..,..,..,..,74.8977966308594,53.6
1996,YR1996,Germany,DEU,39568.6024740843,904340,81914831,..,100,..,..,..,76.5381698608398,74.133
1996,YR1996,Gibraltar,GIB,..,..,27491,..,100,..,..,..,..,100
1996,YR1996,Greece,GRC,25521.2793744832,82750,10608800,..,100,..,..,..,..,72.239
1996,YR1996,Greenland,GRL,..,..,55900,..,100,..,..,..,..,81.1
1996,YR1996,Hungary,HUN,16657.4438558668,58450,10311238,..,100,..,..,..,..,65.083
1996,YR1996,Iceland,ISL,35014.1990887885,2270,268916,..,100,..,..,..,..,91.797
1996,YR1996,Ireland,IRL,34745.803883287,34820,3637510,..,100,..,..,..,96.9747467041016,58.173
1996,YR1996,Isle of Man,IMN,..,..,71981,..,100,..,..,..,..,51.792
1996,YR1996,Italy,ITA,39429.4955552037,412150,56860281,..,100,..,..,..,98.8607330322266,66.982
1996,YR1996,Kazakhstan,KAZ,8726.5384771197,153390,15578227,..,99.1921157836914,..,..,..,..,55.943
1996,YR1996,Kosovo,XKX,..,..,2059000,..,100,..,..,..,..,..
1996,YR1996,Kyrgyz Republic,KGZ,2656.01771956498,5770,4628400,..,..,..,..,..,..,36.066
1996,YR1996,Latvia,LVA,9959.12103256898,9010,2457222,..,100,..,..,..,84.8361129760742,68.65
1996,YR1996,Liechtenstein,LIE,..,210,31337,..,100,..,..,..,..,16.29
1996,YR1996,Lithuania,LTU,11274.6401082973,14230,3601613,..,100,..,..,..,89.7344818115234,67.225
1996,YR1996,Luxembourg,LUX,80401.0320167454,8740,414225,..,100,..,..,..,..,82.825
1996,YR1996,Moldova,MDA,5370.51259903959,10400,2947293,..,100,..,..,..,..,46.2
1996,YR1996,Monaco,MCO,..,..,31719,..,100,..,..,..,..,100
1996,YR1996,Montenegro,MNE,..,1550,611003,..,100,..,..,..,..,54.412
1996,YR1996,Netherlands,NLD,40691.8903167389,173620,15530498,..,100,..,..,..,..,73.64
1996,YR1996,North Macedonia,MKD,9082.0461203094,10060,1994226,..,100,..,..,..,89.5684585571289,59.38
1996,YR1996,Norway,NOR,51476.1992154047,34600,4381336,..,100,..,..,..,..,74.062
1996,YR1996,Poland,POL,13146.7560855391,355320,38624370,..,100,..,..,..,90.9397583007813,61.538
1996,YR1996,Portugal,PRT,26318.9751263398,48740,10063945,..,100,..,..,..,..,51.77
1996,YR1996,Romania,ROU,12697.0950214738,124210,22619004,..,100,..,..,..,80.8484191894531,53.616
1996,YR1996,Russian Federation,RUS,12827.1162109375,1601180,148160129,..,100,..,..,..,..,73.367
1996,YR1996,San Marino,SMR,..,..,25235,..,100,..,..,..,..,92.052
1996,YR1996,Serbia,SRB,8245.98550496882,51650,7617794,..,100,..,..,..,..,51.875
1996,YR1996,Slovak Republic,SVK,14064.2739294874,42170,5373361,..,100,..,..,..,..,56.476
1996,YR1996,Slovenia,SVN,22182.2116895007,15290,1988628,..,100,..,..,..,90.8552017211914,50.649
1996,YR1996,Spain,ESP,29674.392750146,230110,39889852,..,100,..,..,..,..,75.938
1996,YR1996,Sweden,SWE,34719.1107469171,63650,8840998,..,100,..,..,..,..,83.914
1996,YR1996,Switzerland,CHE,54721.7149782014,44010,7071850,..,100,..,..,..,..,73.6
1996,YR1996,Tajikistan,TJK,1134.23099071048,2240,6035600,..,..,..,..,..,..,28.338
1996,YR1996,Turkiye,TUR,14205.066788744,185340,60293786,..,..,..,..,..,..,62.653
1996,YR1996,Turkmenistan,TKM,4162.46449243382,30610,4301093,..,..,..,..,..,..,45.018
1996,YR1996,Ukraine,UKR,7179.677734375,346110,51057800,..,100,..,..,..,..,66.99
1996,YR1996,United Kingdom,GBR,34274.4103004204,545480,58166950,..,100,..,..,..,..,78.413
1996,YR1996,Uzbekistan,UZB,2650.60959862355,99600,23225000,..,99.6,..,..,..,..,44.208
2011,YR2011,Europe & Central Asia (excluding high income),ECA,18744.8549850138,3003281.87746848,381278903,..,99.9242338129616,..,..,98.6343688964844,92.9201583862305,66.4589946078097
2011,YR2011,Albania,ALB,11052.8140091293,4849.99990463257,2905195,12.0026302337646,100,..,95.8474731445313,96.8452987670898,93.7546997070313,53.247
2011,YR2011,Andorra,AND,..,490.000009536743,70567,..,100,..,..,..,..,88.726
2011,YR2011,Armenia,ARM,9551.15813085673,4940.00005722046,2928976,24.4233798980713,99.6057968139648,..,99.3595504760742,99.7444076538086,..,63.34
2011,YR2011,Austria,AUT,53179.1474647432,68269.9966430664,8391643,..,100,..,..,..,101.713981628418,57.115
2011,YR2011,Azerbaijan,AZE,13913.8366943419,27280.0006866455,9173082,..,99.9000015258789,..,98.4481582641602,99.7786331176758,89.3144378662109,53.637
2011,YR2011,Belarus,BLR,18274.0207167069,58549.9992370605,9461643,..,100,..,..,..,97.2036209106445,75.188
2011,YR2011,Belgium,BEL,48154.8711461252,96480.0033569336,11038264,..,100,..,92.9185104370117,..,92.2060394287109,97.698
2011,YR2011,Bosnia and Herzegovina,BIH,10932.1366653321,23739.9997711182,3743142,6.17052984237671,99.7057800292969,..,74.3497161865234,98.1420364379883,28.5334491729736,45.878
2011,YR2011,Bulgaria,BGR,18661.5020771532,49639.9993896484,7348328,20.8099594116211,100,..,..,98.3524475097656,..,72.638
2011,YR2011,Channel Islands,CHI,..,..,157819,..,100,..,..,..,..,31.091
2011,YR2011,Croatia,HRV,24649.7958046265,19030.0006866455,4280622,..,100,..,96.9740219116211,99.125358581543,102.138488769531,55.322
2011,YR2011,Cyprus,CYP,37587.21484375,7630.00011444092,1145086,..,100,..,94.773063659668,98.6784286499023,92.8713912963867,67.406
2011,YR2011,Czechia,CZE,34002.1897752206,109169.998168945,10496088,..,100,..,99.864501953125,..,88.6150588989258,73.185
2011,YR2011,Denmark,DNK,51293.2061782002,43099.9984741211,5570572,..,100,..,..,..,99.7081527709961,86.957
2011,YR2011,Estonia,EST,27990.136407635,18170.0000762939,1327439,..,100,..,..,99.8857879638672,97.5171279907227,67.965
2011,YR2011,Faroe Islands,FRO,..,..,48386,..,100,..,..,..,..,41.088
2011,YR2011,Finland,FIN,46825.8248388831,55119.9989318848,5388272,..,100,..,..,..,98.7290725708008,84.313
2011,YR2011,France,FRA,42862.415796739,335140.014648438,65345233,..,100,..,98.4455795288086,..,97.1985397338867,78.622
2011,YR2011,Georgia,GEO,10541.4719031056,6519.99998092651,3756441,..,100,..,..,..,..,55.919
2011,YR2011,Germany,DEU,49757.9241566763,746479.98046875,80274983,..,100,..,100,..,..,77.16
2011,YR2011,Gibraltar,GIB,..,..,31701,..,100,..,..,..,..,100
2011,YR2011,Greece,GRC,30318.4046680383,84550.0030517578,11104899,..,100,..,..,97.3687362670898,95.4500122070313,76.649
2011,YR2011,Greenland,GRL,..,..,56890,..,100,..,..,..,..,84.755
2011,YR2011,Hungary,HUN,25005.286658847,46909.9998474121,9971727,..,100,..,..,..,..,69.358
2011,YR2011,Iceland,ISL,48186.1672876621,1889.99998569489,319014,..,100,..,..,..,92.9381637573242,93.587
2011,YR2011,Ireland,IRL,53712.2857359299,36680.0003051758,4580084,26.8377990722656,100,..,..,..,100.337783813477,61.742
2011,YR2011,Isle of Man,IMN,..,..,84350,..,100,..,..,..,..,52.012
2011,YR2011,Italy,ITA,42892.3055641948,396690.002441406,59379449,..,100,..,93.97998046875,98.8482818603516,103.970733642578,68.444
2011,YR2011,Kazakhstan,KAZ,21970.0839239319,245449.996948242,16557202,..,99.7974700927734,..,..,..,98.3386306762695,56.9
2011,YR2011,Kosovo,XKX,8040.59381375861,..,1791000,..,..,..,..,..,..,..
2011,YR2011,Kyrgyz Republic,KGZ,4334.6607889257,7619.99988555908,5514600,..,98.3199996948242,..,..,..,92.0685577392578,35.352
2011,YR2011,Latvia,LVA,22117.4066807932,7900.00009536743,2059709,..,100,..,99.6897201538086,99.8958969116211,..,67.869
2011,YR2011,Liechtenstein,LIE,..,180.000007152557,36189,..,100,..,..,..,104.899780273438,14.41
2011,YR2011,Lithuania,LTU,25968.5834234521,11850.0003814697,3028115,..,100,..,98.5624084472656,99.8155975341797,103.043258666992,66.741
2011,YR2011,Luxembourg,LUX,112998.390476598,10899.9996185303,518347,..,100,..,..,..,103.421867370605,88.906
2011,YR2011,Moldova,MDA,9050.12597779595,8340.00015258789,2860699,17.8658599853516,100,..,98.9213104248047,..,..,42.589
2011,YR2011,Monaco,MCO,..,..,33945,..,100,..,..,..,..,100
2011,YR2011,Montenegro,MNE,17287.4254658468,2539.99996185303,620079,..,99,..,97.4874420166016,98.4422073364258,76.9855270385742,64.472
2011,YR2011,Netherlands,NLD,52594.2290064164,158770.004272461,16693074,..,100,..,98.3174133300781,..,..,87.879
2011,YR2011,North Macedonia,MKD,13807.4992214832,9520.00045776367,2058539,..,99.7261657714844,..,..,..,..,57.092
2011,YR2011,Norway,NOR,61157.1299274456,39599.9984741211,4953088,..,100,..,100,..,99.0930099487305,79.455
2011,YR2011,Poland,POL,24874.1718607858,310589.996337891,38063255,..,100,..,98.5763931274414,..,..,60.78
2011,YR2011,Portugal,PRT,31304.8155263075,49869.9989318848,10557560,14.1166296005249,100,..,87.5851974487305,94.47705078125,..,61.167
2011,YR2011,Romania,ROU,21442.9414315812,84059.9975585938,20147528,..,100,..,98.4066467285156,98.6042861938477,105.907241821289,53.96
2011,YR2011,Russian Federation,RUS,24972.078125,1699089.96582031,142960908,..,100,..,..,..,86.1106414794922,73.732
2011,YR2011,San Marino,SMR,63458.8155473964,..,32495,..,100,..,..,..,..,95.961
2011,YR2011,Serbia,SRB,14923.8295207402,51229.9995422363,7234099,11.8017101287842,100,..,95.8845520019531,97.9624099731445,97.7956466674805,55.215
2011,YR2011,Slovak Republic,SVK,26210.7581840191,34119.9989318848,5398384,18.5654392242432,100,..,99.8702392578125,..,84.100700378418,54.42
2011,YR2011,Slovenia,SVN,33568.067345579,15699.9998092651,2052843,..,100,..,99.4438934326172,..,97.962516784668,52.883
2011,YR2011,Spain,ESP,36863.4930975241,274399.993896484,46742697,..,100,..,88.523551940918,97.7837524414063,..,78.673
2011,YR2011,Sweden,SWE,48947.4393112155,44580.0018310547,9449213,..,100,..,100,..,92.5473098754883,85.297
2011,YR2011,Switzerland,CHE,66587.848851125,41189.998626709,7912398,..,100,..,100,..,94.796028137207,73.631
2011,YR2011,Tajikistan,TJK,2481.57195065736,2559.99994277954,7784819,..,98.7168579101563,..,..,..,96.8323364257813,26.521
2011,YR2011,Turkiye,TUR,21716.2651537909,317720.001220703,74173854,..,100,..,86.4667892456055,94.106086730957,96.1107482910156,71.402
2011,YR2011,Turkmenistan,TKM,9379.14387596202,65449.9969482422,5360811,..,99.8774108886719,..,..,..,..,48.825
2011,YR2011,Ukraine,UKR,12933.3564453125,283339.996337891,45706086,..,100,..,..,..,104.310531616211,68.689
2011,YR2011,United Kingdom,GBR,42389.1462619751,445589.996337891,63258810,..,100,..,99.8556365966797,..,..,81.57
2011,YR2011,Uzbekistan,UZB,5185.68461992404,128630.004882813,29339400,..,99.9614410400391,..,..,..,95.8127822875977,51.15
1995,YR1995,Europe & Central Asia (excluding high income),ECA,10150.1068870546,2751646.41235833,368905312,..,99.9938325315176,..,..,96.0218887329102,81.4015579223633,64.1053476904063
1995,YR1995,Albania,ALB,4471.61629662191,1930,3187784,..,100,..,..,..,..,38.911
1995,YR1995,Andorra,AND,..,430,62928,..,100,..,..,..,..,93.661
1995,YR1995,Armenia,ARM,2912.78105698073,3510,3322782,..,..,..,..,..,..,66.057
1995,YR1995,Austria,AUT,40425.3937190819,61180,7948278,..,100,..,..,..,..,61.596
1995,YR1995,Azerbaijan,AZE,2976.99522138353,32470,7684850,..,..,..,..,..,..,52.206
1995,YR1995,Belarus,BLR,5805.36315610077,57640,10193831,..,100,..,..,..,82.7594299316406,67.926
1995,YR1995,Belgium,BEL,37784.149887365,114570,10136811,..,100,..,..,..,..,96.777
1995,YR1995,Bosnia and Herzegovina,BIH,2096.39183747614,3370,3750527,..,100,..,..,..,..,40.817
1995,YR1995,Bulgaria,BGR,11363.3427355321,54880,8406067,..,100,..,..,..,71.3571701049805,67.782
1995,YR1995,Channel Islands,CHI,..,..,142559,..,100,..,..,..,..,30.522
1995,YR1995,Croatia,HRV,15070.8552651381,15460,4620030,..,100,..,..,..,89.058967590332,52.279
1995,YR1995,Cyprus,CYP,28631.46875,5850,862418,..,100,..,..,..,90.8593215942383,68.038
1995,YR1995,Czechia,CZE,22758.5968118404,125180,10327253,..,100,..,..,..,98.9954833984375,74.643
1995,YR1995,Denmark,DNK,43015.6775097607,60000,5233373,..,100,..,..,..,..,84.979
1995,YR1995,Estonia,EST,12730.7174142214,16260,1436634,..,100,..,..,..,89.89306640625,70.3
1995,YR1995,Faroe Islands,FRO,..,..,43805,..,100,..,..,..,..,34.071
1995,YR1995,Finland,FIN,31499.80577579,56090,5107790,..,100,..,..,..,..,80.963
1995,YR1995,France,FRA,35176.6221101421,352240,59543659,..,100,..,..,..,84.7804565429688,74.912
1995,YR1995,Georgia,GEO,3243.84621344181,8180,4657722,..,..,..,..,..,75.7747802734375,53.841
1995,YR1995,Germany,DEU,39366.0886366488,874660,81678051,..,100,..,..,..,74.7922286987305,73.922
1995,YR1995,Gibraltar,GIB,..,..,27412,..,100,..,..,..,..,100
1995,YR1995,Greece,GRC,24920.72893517,82830,10562153,..,100,..,..,..,..,72.119
1995,YR1995,Greenland,GRL,..,..,55800,..,100,..,..,..,..,80.902
1995,YR1995,Hungary,HUN,16615.1625534699,57430,10328965,..,100,..,..,..,..,65.209
1995,YR1995,Iceland,ISL,33666.1804992579,2000,267468,..,100,..,..,..,..,91.63
1995,YR1995,Ireland,IRL,32614.9661080609,33450,3608841,..,100,..,..,..,..,57.949
1995,YR1995,Isle of Man,IMN,..,..,71454,..,100,..,..,..,..,51.783
1995,YR1995,Italy,ITA,38947.2013118497,416420,56844303,..,100,..,..,..,96.5582504272461,66.922
1995,YR1995,Kazakhstan,KAZ,8552.45199652571,175240,15816243,..,99.9,..,..,..,..,55.921
1995,YR1995,Kosovo,XKX,..,..,2029000,..,100,..,..,..,..,..
1995,YR1995,Kyrgyz Republic,KGZ,2517.28444986231,4600,4560400,..,..,..,..,..,81.1238327026367,36.349
1995,YR1995,Latvia,LVA,9599.14600512054,9000,2485056,..,100,..,..,..,82.390510559082,68.75
1995,YR1995,Liechtenstein,LIE,..,200,30890,..,100,..,..,..,..,16.482
1995,YR1995,Lithuania,LTU,10640.3600314613,13740,3629102,..,100,..,..,..,82.0586166381836,67.285
1995,YR1995,Luxembourg,LUX,80379.1276289992,8660,408625,..,100,..,..,..,..,82.893
1995,YR1995,Moldova,MDA,5694.43590946124,12140,2953200,..,100,..,..,..,..,46.294
1995,YR1995,Monaco,MCO,..,..,31482,..,100,..,..,..,..,100
1995,YR1995,Montenegro,MNE,..,1330,611712,..,100,..,..,..,..,53.365
1995,YR1995,Netherlands,NLD,39498.1368221301,164110,15459006,..,100,..,..,..,..,72.809
1995,YR1995,North Macedonia,MKD,9022.10148212076,8520,1983964,..,100,..,..,..,88.3486785888672,59.587
1995,YR1995,Norway,NOR,49260.9695215676,34390,4359184,..,100,..,..,..,..,73.787
1995,YR1995,Poland,POL,12398.5241269417,340000,38594998,..,100,..,..,..,94.3297424316406,61.493
1995,YR1995,Portugal,PRT,25523.7060223176,50690,10026176,..,100,..,..,..,..,51.109
1995,YR1995,Romania,ROU,12184.4322862025,120880,22684270,..,100,..,..,..,..,53.769
1995,YR1995,Russian Federation,RUS,13308.205078125,1635490,148375787,..,100,..,..,..,..,73.372
1995,YR1995,San Marino,SMR,..,..,24886,..,100,..,..,..,..,91.664
1995,YR1995,Serbia,SRB,7752.20257571563,44550,7625357,..,100,..,..,..,..,51.651
1995,YR1995,Slovak Republic,SVK,13218.9921162575,42370,5361999,..,100,..,..,..,..,56.537
1995,YR1995,Slovenia,SVN,21480.327975747,14470,1989872,..,100,..,..,..,91.0030975341797,50.622
1995,YR1995,Spain,ESP,29025.9945784136,240570,39724050,..,100,..,..,..,..,75.856
1995,YR1995,Sweden,SWE,34233.7027776288,58230,8826939,..,100,..,..,..,..,83.824
1995,YR1995,Switzerland,CHE,54706.1015073424,43440,7040687,..,100,..,..,..,..,73.654
1995,YR1995,Tajikistan,TJK,1389.10823070549,2510,5916173,..,..,..,..,..,85.5661926269531,28.877
1995,YR1995,Turkiye,TUR,13449.2756277799,168150,59305490,..,..,..,..,..,..,62.123
1995,YR1995,Turkmenistan,TKM,3969.82603350925,33990,4226623,..,..,..,96.4826278686523,98.7783203125,..,44.794
1995,YR1995,Ukraine,UKR,7906.95703125,399250,51512800,..,100,..,..,..,..,66.951
1995,YR1995,United Kingdom,GBR,33718.5090841434,526810,58019030,..,100,..,..,..,..,78.353
1995,YR1995,Uzbekistan,UZB,2656.63263367678,98150,22785000,..,..,..,..,..,..,43.731
2010,YR2010,Europe & Central Asia (excluding high income),ECA,17777.1088438426,2846013.4325567,379132241,..,99.9393650222801,..,..,98.3763809204102,93.0168075561523,66.3003781893406
2010,YR2010,Albania,ALB,10749.5015107851,4449.99980926514,2913021,..,100,..,..,..,94.4054412841797,52.163
2010,YR2010,Andorra,AND,..,519.999980926514,71519,..,100,..,..,..,..,88.819
2010,YR2010,Armenia,ARM,9068.78765139006,4340.00015258789,2946293,..,99.8000030517578,..,..,..,96.9200897216797,63.44
2010,YR2010,Austria,AUT,51843.4283275453,69959.9990844727,8363404,..,100,..,..,..,101.871322631836,57.399
2010,YR2010,Azerbaijan,AZE,14082.2381481679,24309.9994659424,9054332,..,99.9437942504883,..,98.4496612548828,99.7711410522461,90.5791091918945,53.406
2010,YR2010,Belarus,BLR,17300.7036830881,61669.9981689453,9483836,..,100,..,..,..,97.6773910522461,74.672
2010,YR2010,Belgium,BEL,47972.558838523,106720.001220703,10895586,..,100,..,92.6636505126953,..,89.3075485229492,97.651
2010,YR2010,Bosnia and Herzegovina,BIH,10635.1871989919,20840.0001525879,3811088,5.72868013381958,100,..,73.0996322631836,..,..,45.558
2010,YR2010,Bulgaria,BGR,18160.6297698445,44740.0016784668,7395599,20.7176494598389,100,..,..,..,..,72.302
2010,YR2010,Channel Islands,CHI,..,..,156933,..,100,..,..,..,..,31.054
2010,YR2010,Croatia,HRV,24586.1306071014,19459.9990844727,4295427,..,100,..,..,..,99.7040863037109,55.155
2010,YR2010,Cyprus,CYP,38398.5546875,7900.00009536743,1129686,..,100,..,93.1290664672852,..,94.7114486694336,67.551
